;month;day;hour;minute;avg_generation;ano_1
5084;7;31;20;0;-0.650685362;-0.650685362
5085;7;31;21;0;-0.650685362;-0.650685362
5086;7;31;22;0;-0.650685362;-0.650685362
5087;7;31;23;0;-0.650685362;-0.650685362
5088;8;1;0;0;-0.650685362;-0.650685362
5089;8;1;1;0;-0.650685362;-0.650685362
5090;8;1;2;0;-0.650685362;-0.650685362
5091;8;1;3;0;-0.650685362;-0.650685362
5092;8;1;4;0;-0.650685362;-0.650685362
5093;8;1;5;0;-0.650685362;-0.650685362
5094;8;1;6;0;-0.650685362;-0.650685362
5095;8;1;7;0;120.924678;120.924678
5096;8;1;8;0;433.1632787;433.1632787
5097;8;1;9;0;511.8498913;511.8498913
5098;8;1;10;0;528.9077889;528.9077889
5099;8;1;11;0;530.4045911;530.4045911
5100;8;1;12;0;525.089531;525.089531
5101;8;1;13;0;525.9141843;525.9141843
5102;8;1;14;0;519.8987337;519.8987337
5103;8;1;15;0;500.7057749;500.7057749
5104;8;1;16;0;388.8466351;388.8466351
5105;8;1;17;0;66.01745233;66.01745233
5106;8;1;18;0;-0.650685362;-0.650685362
5107;8;1;19;0;-0.650685362;-0.650685362
5108;8;1;20;0;-0.650685362;-0.650685362
5109;8;1;21;0;-0.650685362;-0.650685362
5110;8;1;22;0;-0.650685362;-0.650685362
5111;8;1;23;0;-0.650685362;-0.650685362
5112;8;2;0;0;-0.650685362;-0.650685362
5113;8;2;1;0;-0.650685362;-0.650685362
5114;8;2;2;0;-0.650685362;-0.650685362
5115;8;2;3;0;-0.650685362;-0.650685362
5116;8;2;4;0;-0.650685362;-0.650685362
5117;8;2;5;0;-0.650685362;-0.650685362
5118;8;2;6;0;-0.650685362;-0.650685362
5119;8;2;7;0;83.69666398;83.69666398
5120;8;2;8;0;322.1174956;322.1174956
5121;8;2;9;0;454.0733239;454.0733239
5122;8;2;10;0;506.9641028;506.9641028
5123;8;2;11;0;517.7636724;517.7636724
5124;8;2;12;0;513.8719865;513.8719865
5125;8;2;13;0;511.7369251;511.7369251
5126;8;2;14;0;498.378671;498.378671
5127;8;2;15;0;452.8984754;452.8984754
5128;8;2;16;0;329.7935495;329.7935495
5129;8;2;17;0;50.82349727;50.82349727
5130;8;2;18;0;-0.650685362;-0.650685362
5131;8;2;19;0;-0.650685362;-0.650685362
5132;8;2;20;0;-0.650685362;-0.650685362
5133;8;2;21;0;-0.650685362;-0.650685362
5134;8;2;22;0;-0.650685362;-0.650685362
5135;8;2;23;0;-0.650685362;-0.650685362
5136;8;3;0;0;-0.650685362;-0.650685362
5137;8;3;1;0;-0.650685362;-0.650685362
5138;8;3;2;0;-0.650685362;-0.650685362
5139;8;3;3;0;-0.650685362;-0.650685362
5140;8;3;4;0;-0.650685362;-0.650685362
5141;8;3;5;0;-0.650685362;-0.650685362
5142;8;3;6;0;-0.650685362;-0.650685362
5143;8;3;7;0;98.74941128;98.74941128
5144;8;3;8;0;375.9741356;375.9741356
5145;8;3;9;0;476.8868498;476.8868498
5146;8;3;10;0;516.9164258;516.9164258
5147;8;3;11;0;518.8424997;518.8424997
5148;8;3;12;0;509.0144395;509.0144395
5149;8;3;13;0;510.279661;510.279661
5150;8;3;14;0;500.835686;500.835686
5151;8;3;15;0;460.5349911;460.5349911
5152;8;3;16;0;354.4653695;354.4653695
5153;8;3;17;0;70.63777026;70.63777026
5154;8;3;18;0;-0.650685362;-0.650685362
5155;8;3;19;0;-0.650685362;-0.650685362
5156;8;3;20;0;-0.650685362;-0.650685362
5157;8;3;21;0;-0.650685362;-0.650685362
5158;8;3;22;0;-0.650685362;-0.650685362
5159;8;3;23;0;-0.650685362;-0.650685362
5160;8;4;0;0;-0.650685362;-0.650685362
5161;8;4;1;0;-0.650685362;-0.650685362
5162;8;4;2;0;-0.650685362;-0.650685362
5163;8;4;3;0;-0.650685362;-0.650685362
5164;8;4;4;0;-0.650685362;-0.650685362
5165;8;4;5;0;-0.650685362;-0.650685362
5166;8;4;6;0;-0.650685362;-0.650685362
5167;8;4;7;0;97.55196947;97.55196947
5168;8;4;8;0;369.4898752;369.4898752
5169;8;4;9;0;468.5442953;468.5442953
5170;8;4;10;0;513.2337274;513.2337274
5171;8;4;11;0;527.7385886;527.7385886
5172;8;4;12;0;526.5411468;526.5411468
5173;8;4;13;0;526.0045573;526.0045573
5174;8;4;14;0;511.9120228;511.9120228
5175;8;4;15;0;468.6911513;468.6911513
5176;8;4;16;0;346.5407899;346.5407899
5177;8;4;17;0;62.74708059;62.74708059
5178;8;4;18;0;-0.650685362;-0.650685362
5179;8;4;19;0;-0.650685362;-0.650685362
5180;8;4;20;0;-0.650685362;-0.650685362
5181;8;4;21;0;-0.650685362;-0.650685362
5182;8;4;22;0;-0.650685362;-0.650685362
5183;8;4;23;0;-0.650685362;-0.650685362
5184;8;5;0;0;-0.650685362;-0.650685362
5185;8;5;1;0;-0.650685362;-0.650685362
5186;8;5;2;0;-0.650685362;-0.650685362
5187;8;5;3;0;-0.650685362;-0.650685362
5188;8;5;4;0;-0.650685362;-0.650685362
5189;8;5;5;0;-0.650685362;-0.650685362
5190;8;5;6;0;-0.650685362;-0.650685362
5191;8;5;7;0;58.12111435;58.12111435
5192;8;5;8;0;64.65620952;64.65620952
5193;8;5;9;0;98.89061904;98.89061904
5194;8;5;10;0;200.0857487;200.0857487
5195;8;5;11;0;362.6384747;362.6384747
5196;8;5;12;0;465.3360549;465.3360549
5197;8;5;13;0;503.2531629;503.2531629
5198;8;5;14;0;526.9930116;526.9930116
5199;8;5;15;0;465.8218096;465.8218096
5200;8;5;16;0;259.1557792;259.1557792
5201;8;5;17;0;81.03630977;81.03630977
5202;8;5;18;0;-0.650685362;-0.650685362
5203;8;5;19;0;-0.650685362;-0.650685362
5204;8;5;20;0;-0.650685362;-0.650685362
5205;8;5;21;0;-0.650685362;-0.650685362
5206;8;5;22;0;-0.650685362;-0.650685362
5207;8;5;23;0;-0.650685362;-0.650685362
5208;8;6;0;0;-0.650685362;-0.650685362
5209;8;6;1;0;-0.650685362;-0.650685362
5210;8;6;2;0;-0.650685362;-0.650685362
5211;8;6;3;0;-0.650685362;-0.650685362
5212;8;6;4;0;-0.650685362;-0.650685362
5213;8;6;5;0;-0.650685362;-0.650685362
5214;8;6;6;0;-0.650685362;-0.650685362
5215;8;6;7;0;150.527473;150.527473
5216;8;6;8;0;482.6876646;482.6876646
5217;8;6;9;0;529.9188364;529.9188364
5218;8;6;10;0;543.8645149;543.8645149
5219;8;6;11;0;546.123839;546.123839
5220;8;6;12;0;542.8082808;542.8082808
5221;8;6;13;0;541.7576951;541.7576951
5222;8;6;14;0;536.098088;536.098088
5223;8;6;15;0;521.4407225;521.4407225
5224;8;6;16;0;444.8835229;444.8835229
5225;8;6;17;0;108.9954464;108.9954464
5226;8;6;18;0;-0.650685362;-0.650685362
5227;8;6;19;0;-0.650685362;-0.650685362
5228;8;6;20;0;-0.650685362;-0.650685362
5229;8;6;21;0;-0.650685362;-0.650685362
5230;8;6;22;0;-0.650685362;-0.650685362
5231;8;6;23;0;-0.650685362;-0.650685362
5232;8;7;0;0;-0.650685362;-0.650685362
5233;8;7;1;0;-0.650685362;-0.650685362
5234;8;7;2;0;-0.650685362;-0.650685362
5235;8;7;3;0;-0.650685362;-0.650685362
5236;8;7;4;0;-0.650685362;-0.650685362
5237;8;7;5;0;-0.650685362;-0.650685362
5238;8;7;6;0;-0.650685362;-0.650685362
5239;8;7;7;0;156.7632077;156.7632077
5240;8;7;8;0;488.6918186;488.6918186
5241;8;7;9;0;533.8557088;533.8557088
5242;8;7;10;0;549.3659692;549.3659692
5243;8;7;11;0;552.8961633;552.8961633
5244;8;7;12;0;549.0553122;549.0553122
5245;8;7;13;0;545.321779;545.321779
5246;8;7;14;0;539.4757777;539.4757777
5247;8;7;15;0;525.7108451;525.7108451
5248;8;7;16;0;451.6276055;451.6276055
5249;8;7;17;0;112.8475941;112.8475941
5250;8;7;18;0;-0.650685362;-0.650685362
5251;8;7;19;0;-0.650685362;-0.650685362
5252;8;7;20;0;-0.650685362;-0.650685362
5253;8;7;21;0;-0.650685362;-0.650685362
5254;8;7;22;0;-0.650685362;-0.650685362
5255;8;7;23;0;-0.650685362;-0.650685362
5256;8;8;0;0;-0.650685362;-0.650685362
5257;8;8;1;0;-0.650685362;-0.650685362
5258;8;8;2;0;-0.650685362;-0.650685362
5259;8;8;3;0;-0.650685362;-0.650685362
5260;8;8;4;0;-0.650685362;-0.650685362
5261;8;8;5;0;-0.650685362;-0.650685362
5262;8;8;6;0;-0.650685362;-0.650685362
5263;8;8;7;0;138.7507458;138.7507458
5264;8;8;8;0;472.0180062;472.0180062
5265;8;8;9;0;531.330914;531.330914
5266;8;8;10;0;549.3207828;549.3207828
5267;8;8;11;0;553.6643335;553.6643335
5268;8;8;12;0;550.2075675;550.2075675
5269;8;8;13;0;548.016023;548.016023
5270;8;8;14;0;544.6100919;544.6100919
5271;8;8;15;0;523.1013257;523.1013257
5272;8;8;16;0;447.4986906;447.4986906
5273;8;8;17;0;111.4863513;111.4863513
5274;8;8;18;0;-0.650685362;-0.650685362
5275;8;8;19;0;-0.650685362;-0.650685362
5276;8;8;20;0;-0.650685362;-0.650685362
5277;8;8;21;0;-0.650685362;-0.650685362
5278;8;8;22;0;-0.650685362;-0.650685362
5279;8;8;23;0;-0.650685362;-0.650685362
5280;8;9;0;0;-0.650685362;-0.650685362
5281;8;9;1;0;-0.650685362;-0.650685362
5282;8;9;2;0;-0.650685362;-0.650685362
5283;8;9;3;0;-0.650685362;-0.650685362
5284;8;9;4;0;-0.650685362;-0.650685362
5285;8;9;5;0;-0.650685362;-0.650685362
5286;8;9;6;0;-0.650685362;-0.650685362
5287;8;9;7;0;153.6001539;153.6001539
5288;8;9;8;0;481.0327096;481.0327096
5289;8;9;9;0;533.6749629;533.6749629
5290;8;9;10;0;554.2235162;554.2235162
5291;8;9;11;0;562.6564437;562.6564437
5292;8;9;12;0;558.295948;558.295948
5293;8;9;13;0;557.5164812;557.5164812
5294;8;9;14;0;547.778794;547.778794
5295;8;9;15;0;523.0900291;523.0900291
5296;8;9;16;0;375.1664272;375.1664272
5297;8;9;17;0;87.12518841;87.12518841
5298;8;9;18;0;-0.650685362;-0.650685362
5299;8;9;19;0;-0.650685362;-0.650685362
5300;8;9;20;0;-0.650685362;-0.650685362
5301;8;9;21;0;-0.650685362;-0.650685362
5302;8;9;22;0;-0.650685362;-0.650685362
5303;8;9;23;0;-0.650685362;-0.650685362
5304;8;10;0;0;-0.650685362;-0.650685362
5305;8;10;1;0;-0.650685362;-0.650685362
5306;8;10;2;0;-0.650685362;-0.650685362
5307;8;10;3;0;-0.650685362;-0.650685362
5308;8;10;4;0;-0.650685362;-0.650685362
5309;8;10;5;0;-0.650685362;-0.650685362
5310;8;10;6;0;-0.650685362;-0.650685362
5311;8;10;7;0;160.4515544;160.4515544
5312;8;10;8;0;489.6520314;489.6520314
5313;8;10;9;0;534.878053;534.878053
5314;8;10;10;0;554.5680631;554.5680631
5315;8;10;11;0;560.8546327;560.8546327
5316;8;10;12;0;549.9929317;549.9929317
5317;8;10;13;0;536.8267201;536.8267201
5318;8;10;14;0;408.9885101;408.9885101
5319;8;10;15;0;353.8214621;353.8214621
5320;8;10;16;0;264.2392586;264.2392586
5321;8;10;17;0;67.90398801;67.90398801
5322;8;10;18;0;-0.650685362;-0.650685362
5323;8;10;19;0;-0.650685362;-0.650685362
5324;8;10;20;0;-0.650685362;-0.650685362
5325;8;10;21;0;-0.650685362;-0.650685362
5326;8;10;22;0;-0.650685362;-0.650685362
5327;8;10;23;0;-0.650685362;-0.650685362
5328;8;11;0;0;-0.650685362;-0.650685362
5329;8;11;1;0;-0.650685362;-0.650685362
5330;8;11;2;0;-0.650685362;-0.650685362
5331;8;11;3;0;-0.650685362;-0.650685362
5332;8;11;4;0;-0.650685362;-0.650685362
5333;8;11;5;0;-0.650685362;-0.650685362
5334;8;11;6;0;-0.650685362;-0.650685362
5335;8;11;7;0;166.8397935;166.8397935
5336;8;11;8;0;489.6915695;489.6915695
5337;8;11;9;0;535.1548202;535.1548202
5338;8;11;10;0;555.34753;555.34753
5339;8;11;11;0;561.4477053;561.4477053
5340;8;11;12;0;558.7252196;558.7252196
5341;8;11;13;0;556.1439418;556.1439418
5342;8;11;14;0;549.6483848;549.6483848
5343;8;11;15;0;526.6089265;526.6089265
5344;8;11;16;0;441.9915879;441.9915879
5345;8;11;17;0;94.72216594;94.72216594
5346;8;11;18;0;-0.650685362;-0.650685362
5347;8;11;19;0;-0.650685362;-0.650685362
5348;8;11;20;0;-0.650685362;-0.650685362
5349;8;11;21;0;-0.650685362;-0.650685362
5350;8;11;22;0;-0.650685362;-0.650685362
5351;8;11;23;0;-0.650685362;-0.650685362
5352;8;12;0;0;-0.650685362;-0.650685362
5353;8;12;1;0;-0.650685362;-0.650685362
5354;8;12;2;0;-0.650685362;-0.650685362
5355;8;12;3;0;-0.650685362;-0.650685362
5356;8;12;4;0;-0.650685362;-0.650685362
5357;8;12;5;0;-0.650685362;-0.650685362
5358;8;12;6;0;-0.650685362;-0.650685362
5359;8;12;7;0;164.7612153;164.7612153
5360;8;12;8;0;485.1785695;485.1785695
5361;8;12;9;0;532.3419616;532.3419616
5362;8;12;10;0;551.0265725;551.0265725
5363;8;12;11;0;552.5233748;552.5233748
5364;8;12;12;0;549.834779;549.834779
5365;8;12;13;0;547.4624886;547.4624886
5366;8;12;14;0;543.4634848;543.4634848
5367;8;12;15;0;519.5090003;519.5090003
5368;8;12;16;0;388.9878428;388.9878428
5369;8;12;17;0;70.67730844;70.67730844
5370;8;12;18;0;-0.650685362;-0.650685362
5371;8;12;19;0;-0.650685362;-0.650685362
5372;8;12;20;0;-0.650685362;-0.650685362
5373;8;12;21;0;-0.650685362;-0.650685362
5374;8;12;22;0;-0.650685362;-0.650685362
5375;8;12;23;0;-0.650685362;-0.650685362
5376;8;13;0;0;-0.650685362;-0.650685362
5377;8;13;1;0;-0.650685362;-0.650685362
5378;8;13;2;0;-0.650685362;-0.650685362
5379;8;13;3;0;-0.650685362;-0.650685362
5380;8;13;4;0;-0.650685362;-0.650685362
5381;8;13;5;0;-0.650685362;-0.650685362
5382;8;13;6;0;-0.650685362;-0.650685362
5383;8;13;7;0;148.6861238;148.6861238
5384;8;13;8;0;318.1636783;318.1636783
5385;8;13;9;0;399.6970394;399.6970394
5386;8;13;10;0;469.0639398;469.0639398
5387;8;13;11;0;554.2912959;554.2912959
5388;8;13;12;0;568.5589281;568.5589281
5389;8;13;13;0;564.554276;564.554276
5390;8;13;14;0;552.7436589;552.7436589
5391;8;13;15;0;530.6813583;530.6813583
5392;8;13;16;0;455.6661475;455.6661475
5393;8;13;17;0;119.4617656;119.4617656
5394;8;13;18;0;-0.650685362;-0.650685362
5395;8;13;19;0;-0.650685362;-0.650685362
5396;8;13;20;0;-0.650685362;-0.650685362
5397;8;13;21;0;-0.650685362;-0.650685362
5398;8;13;22;0;-0.650685362;-0.650685362
5399;8;13;23;0;-0.650685362;-0.650685362
5400;8;14;0;0;-0.650685362;-0.650685362
5401;8;14;1;0;-0.650685362;-0.650685362
5402;8;14;2;0;-0.650685362;-0.650685362
5403;8;14;3;0;-0.650685362;-0.650685362
5404;8;14;4;0;-0.650685362;-0.650685362
5405;8;14;5;0;-0.650685362;-0.650685362
5406;8;14;6;0;-0.650685362;-0.650685362
5407;8;14;7;0;170.2852629;170.2852629
5408;8;14;8;0;491.1488336;491.1488336
5409;8;14;9;0;537.2333984;537.2333984
5410;8;14;10;0;555.3757715;555.3757715
5411;8;14;11;0;563.4189656;563.4189656
5412;8;14;12;0;557.6746339;557.6746339
5413;8;14;13;0;555.9180093;555.9180093
5414;8;14;14;0;546.9146025;546.9146025
5415;8;14;15;0;524.2592294;524.2592294
5416;8;14;16;0;445.6968796;445.6968796
5417;8;14;17;0;117.0442888;117.0442888
5418;8;14;18;0;-0.650685362;-0.650685362
5419;8;14;19;0;-0.650685362;-0.650685362
5420;8;14;20;0;-0.650685362;-0.650685362
5421;8;14;21;0;-0.650685362;-0.650685362
5422;8;14;22;0;-0.650685362;-0.650685362
5423;8;14;23;0;-0.650685362;-0.650685362
5424;8;15;0;0;-0.650685362;-0.650685362
5425;8;15;1;0;-0.650685362;-0.650685362
5426;8;15;2;0;-0.650685362;-0.650685362
5427;8;15;3;0;-0.650685362;-0.650685362
5428;8;15;4;0;-0.650685362;-0.650685362
5429;8;15;5;0;-0.650685362;-0.650685362
5430;8;15;6;0;-0.650685362;-0.650685362
5431;8;15;7;0;76.09403814;76.09403814
5432;8;15;8;0;211.862476;211.862476
5433;8;15;9;0;308.6180337;308.6180337
5434;8;15;10;0;404.9330232;404.9330232
5435;8;15;11;0;464.3419523;464.3419523
5436;8;15;12;0;482.0437572;482.0437572
5437;8;15;13;0;492.5778562;492.5778562
5438;8;15;14;0;490.1434344;490.1434344
5439;8;15;15;0;481.6992103;481.6992103
5440;8;15;16;0;419.5508506;419.5508506
5441;8;15;17;0;113.8925316;113.8925316
5442;8;15;18;0;-0.650685362;-0.650685362
5443;8;15;19;0;-0.650685362;-0.650685362
5444;8;15;20;0;-0.650685362;-0.650685362
5445;8;15;21;0;-0.650685362;-0.650685362
5446;8;15;22;0;-0.650685362;-0.650685362
5447;8;15;23;0;-0.650685362;-0.650685362
5448;8;16;0;0;-0.650685362;-0.650685362
5449;8;16;1;0;-0.650685362;-0.650685362
5450;8;16;2;0;-0.650685362;-0.650685362
5451;8;16;3;0;-0.650685362;-0.650685362
5452;8;16;4;0;-0.650685362;-0.650685362
5453;8;16;5;0;-0.650685362;-0.650685362
5454;8;16;6;0;-0.650685362;-0.650685362
5455;8;16;7;0;163.7445194;163.7445194
5456;8;16;8;0;467.1322177;467.1322177
5457;8;16;9;0;529.3991919;529.3991919
5458;8;16;10;0;552.7380106;552.7380106
5459;8;16;11;0;559.5668179;559.5668179
5460;8;16;12;0;556.2060732;556.2060732
5461;8;16;13;0;554.3703723;554.3703723
5462;8;16;14;0;544.9998253;544.9998253
5463;8;16;15;0;512.9739051;512.9739051
5464;8;16;16;0;418.1726628;418.1726628
5465;8;16;17;0;111.4694064;111.4694064
5466;8;16;18;0;-0.650685362;-0.650685362
5467;8;16;19;0;-0.650685362;-0.650685362
5468;8;16;20;0;-0.650685362;-0.650685362
5469;8;16;21;0;-0.650685362;-0.650685362
5470;8;16;22;0;-0.650685362;-0.650685362
5471;8;16;23;0;-0.650685362;-0.650685362
5472;8;17;0;0;-0.650685362;-0.650685362
5473;8;17;1;0;-0.650685362;-0.650685362
5474;8;17;2;0;-0.650685362;-0.650685362
5475;8;17;3;0;-0.650685362;-0.650685362
5476;8;17;4;0;-0.650685362;-0.650685362
5477;8;17;5;0;-0.650685362;-0.650685362
5478;8;17;6;0;-0.650685362;-0.650685362
5479;8;17;7;0;194.3527137;194.3527137
5480;8;17;8;0;505.5802668;505.5802668
5481;8;17;9;0;541.3962032;541.3962032
5482;8;17;10;0;576.8054613;576.8054613
5483;8;17;11;0;532.8503095;532.8503095
5484;8;17;12;0;546.9823822;546.9823822
5485;8;17;13;0;568.0505801;568.0505801
5486;8;17;14;0;555.3249367;555.3249367
5487;8;17;15;0;533.8161706;533.8161706
5488;8;17;16;0;468.5329986;468.5329986
5489;8;17;17;0;127.9003414;127.9003414
5490;8;17;18;0;-0.650685362;-0.650685362
5491;8;17;19;0;-0.650685362;-0.650685362
5492;8;17;20;0;-0.650685362;-0.650685362
5493;8;17;21;0;-0.650685362;-0.650685362
5494;8;17;22;0;-0.650685362;-0.650685362
5495;8;17;23;0;-0.650685362;-0.650685362
5496;8;18;0;0;-0.650685362;-0.650685362
5497;8;18;1;0;-0.650685362;-0.650685362
5498;8;18;2;0;-0.650685362;-0.650685362
5499;8;18;3;0;-0.650685362;-0.650685362
5500;8;18;4;0;-0.650685362;-0.650685362
5501;8;18;5;0;-0.650685362;-0.650685362
5502;8;18;6;0;-0.650685362;-0.650685362
5503;8;18;7;0;204.0056762;204.0056762
5504;8;18;8;0;507.7209764;507.7209764
5505;8;18;9;0;542.3507677;542.3507677
5506;8;18;10;0;558.5727152;558.5727152
5507;8;18;11;0;569.0107929;569.0107929
5508;8;18;12;0;575.562833;575.562833
5509;8;18;13;0;565.8477391;565.8477391
5510;8;18;14;0;554.8787202;554.8787202
5511;8;18;15;0;537.4197927;537.4197927
5512;8;18;16;0;485.5287647;485.5287647
5513;8;18;17;0;138.846767;138.846767
5514;8;18;18;0;-0.650685362;-0.650685362
5515;8;18;19;0;-0.650685362;-0.650685362
5516;8;18;20;0;-0.650685362;-0.650685362
5517;8;18;21;0;-0.650685362;-0.650685362
5518;8;18;22;0;-0.650685362;-0.650685362
5519;8;18;23;0;-0.650685362;-0.650685362
5520;8;19;0;0;-0.650685362;-0.650685362
5521;8;19;1;0;-0.650685362;-0.650685362
5522;8;19;2;0;-0.650685362;-0.650685362
5523;8;19;3;0;-0.650685362;-0.650685362
5524;8;19;4;0;-0.650685362;-0.650685362
5525;8;19;5;0;-0.650685362;-0.650685362
5526;8;19;6;0;-0.650685362;-0.650685362
5527;8;19;7;0;203.147133;203.147133
5528;8;19;8;0;507.1900352;507.1900352
5529;8;19;9;0;542.5823484;542.5823484
5530;8;19;10;0;577.200843;577.200843
5531;8;19;11;0;564.7971533;564.7971533
5532;8;19;12;0;547.6375862;547.6375862
5533;8;19;13;0;543.085048;543.085048
5534;8;19;14;0;516.4871542;516.4871542
5535;8;19;15;0;449.6224553;449.6224553
5536;8;19;16;0;367.4508352;367.4508352
5537;8;19;17;0;103.2680596;103.2680596
5538;8;19;18;0;-0.650685362;-0.650685362
5539;8;19;19;0;-0.650685362;-0.650685362
5540;8;19;20;0;-0.650685362;-0.650685362
5541;8;19;21;0;-0.650685362;-0.650685362
5542;8;19;22;0;-0.650685362;-0.650685362
5543;8;19;23;0;-0.650685362;-0.650685362
5544;8;20;0;0;-0.650685362;-0.650685362
5545;8;20;1;0;-0.650685362;-0.650685362
5546;8;20;2;0;-0.650685362;-0.650685362
5547;8;20;3;0;-0.650685362;-0.650685362
5548;8;20;4;0;-0.650685362;-0.650685362
5549;8;20;5;0;-0.650685362;-0.650685362
5550;8;20;6;0;-0.650685362;-0.650685362
5551;8;20;7;0;122.7942688;122.7942688
5552;8;20;8;0;437.2357105;437.2357105
5553;8;20;9;0;539.9445874;539.9445874
5554;8;20;10;0;551.2468566;551.2468566
5555;8;20;11;0;507.7096798;507.7096798
5556;8;20;12;0;444.2452638;444.2452638
5557;8;20;13;0;434.7617506;434.7617506
5558;8;20;14;0;404.7409806;404.7409806
5559;8;20;15;0;354.5331492;354.5331492
5560;8;20;16;0;275.6149558;275.6149558
5561;8;20;17;0;79.05375281;79.05375281
5562;8;20;18;0;-0.650685362;-0.650685362
5563;8;20;19;0;-0.650685362;-0.650685362
5564;8;20;20;0;-0.650685362;-0.650685362
5565;8;20;21;0;-0.650685362;-0.650685362
5566;8;20;22;0;-0.650685362;-0.650685362
5567;8;20;23;0;-0.650685362;-0.650685362
5568;8;21;0;0;-0.650685362;-0.650685362
5569;8;21;1;0;-0.650685362;-0.650685362
5570;8;21;2;0;-0.650685362;-0.650685362
5571;8;21;3;0;-0.650685362;-0.650685362
5572;8;21;4;0;-0.650685362;-0.650685362
5573;8;21;5;0;-0.650685362;-0.650685362
5574;8;21;6;0;-0.650685362;-0.650685362
5575;8;21;7;0;212.7944472;212.7944472
5576;8;21;8;0;508.9240665;508.9240665
5577;8;21;9;0;542.0965937;542.0965937
5578;8;21;10;0;576.8054613;576.8054613
5579;8;21;11;0;576.8054613;576.8054613
5580;8;21;12;0;576.8054613;576.8054613
5581;8;21;13;0;576.8054613;576.8054613
5582;8;21;14;0;577.709191;577.709191
5583;8;21;15;0;536.115033;536.115033
5584;8;21;16;0;476.2768322;476.2768322
5585;8;21;17;0;135.4125943;135.4125943
5586;8;21;18;0;-0.650685362;-0.650685362
5587;8;21;19;0;-0.650685362;-0.650685362
5588;8;21;20;0;-0.650685362;-0.650685362
5589;8;21;21;0;-0.650685362;-0.650685362
5590;8;21;22;0;-0.650685362;-0.650685362
5591;8;21;23;0;-0.650685362;-0.650685362
5592;8;22;0;0;-0.650685362;-0.650685362
5593;8;22;1;0;-0.650685362;-0.650685362
5594;8;22;2;0;-0.650685362;-0.650685362
5595;8;22;3;0;-0.650685362;-0.650685362
5596;8;22;4;0;-0.650685362;-0.650685362
5597;8;22;5;0;-0.650685362;-0.650685362
5598;8;22;6;0;-0.650685362;-0.650685362
5599;8;22;7;0;89.13033862;89.13033862
5600;8;22;8;0;96.58610839;96.58610839
5601;8;22;9;0;157.932408;157.932408
5602;8;22;10;0;330.9683981;330.9683981
5603;8;22;11;0;452.672543;452.672543
5604;8;22;12;0;401.2107866;401.2107866
5605;8;22;13;0;375.7199616;375.7199616
5606;8;22;14;0;491.9113555;491.9113555
5607;8;22;15;0;429.14733;429.14733
5608;8;22;16;0;247.9890695;247.9890695
5609;8;22;17;0;102.9461059;102.9461059
5610;8;22;18;0;-0.650685362;-0.650685362
5611;8;22;19;0;-0.650685362;-0.650685362
5612;8;22;20;0;-0.650685362;-0.650685362
5613;8;22;21;0;-0.650685362;-0.650685362
5614;8;22;22;0;-0.650685362;-0.650685362
5615;8;22;23;0;-0.650685362;-0.650685362
5616;8;23;0;0;-0.650685362;-0.650685362
5617;8;23;1;0;-0.650685362;-0.650685362
5618;8;23;2;0;-0.650685362;-0.650685362
5619;8;23;3;0;-0.650685362;-0.650685362
5620;8;23;4;0;-0.650685362;-0.650685362
5621;8;23;5;0;-0.650685362;-0.650685362
5622;8;23;6;0;-0.650685362;-0.650685362
5623;8;23;7;0;222.0011932;222.0011932
5624;8;23;8;0;508.6303544;508.6303544
5625;8;23;9;0;542.7405011;542.7405011
5626;8;23;10;0;577.4267755;577.4267755
5627;8;23;11;0;576.8054613;576.8054613
5628;8;23;12;0;576.0146979;576.0146979
5629;8;23;13;0;565.8477391;565.8477391
5630;8;23;14;0;554.6414912;554.6414912
5631;8;23;15;0;524.2366361;524.2366361
5632;8;23;16;0;245.7184487;245.7184487
5633;8;23;17;0;112.0116442;112.0116442
5634;8;23;18;0;-0.650685362;-0.650685362
5635;8;23;19;0;-0.650685362;-0.650685362
5636;8;23;20;0;-0.650685362;-0.650685362
5637;8;23;21;0;-0.650685362;-0.650685362
5638;8;23;22;0;-0.650685362;-0.650685362
5639;8;23;23;0;-0.650685362;-0.650685362
5640;8;24;0;0;-0.650685362;-0.650685362
5641;8;24;1;0;-0.650685362;-0.650685362
5642;8;24;2;0;-0.650685362;-0.650685362
5643;8;24;3;0;-0.650685362;-0.650685362
5644;8;24;4;0;-0.650685362;-0.650685362
5645;8;24;5;0;-0.650685362;-0.650685362
5646;8;24;6;0;-0.650685362;-0.650685362
5647;8;24;7;0;134.3224704;134.3224704
5648;8;24;8;0;435.8518745;435.8518745
5649;8;24;9;0;512.1944383;512.1944383
5650;8;24;10;0;555.7090219;555.7090219
5651;8;24;11;0;576.8054613;576.8054613
5652;8;24;12;0;575.6193161;575.6193161
5653;8;24;13;0;562.7468167;562.7468167
5654;8;24;14;0;495.1986722;495.1986722
5655;8;24;15;0;462.862095;462.862095
5656;8;24;16;0;367.3096274;367.3096274
5657;8;24;17;0;108.842942;108.842942
5658;8;24;18;0;-0.650685362;-0.650685362
5659;8;24;19;0;-0.650685362;-0.650685362
5660;8;24;20;0;-0.650685362;-0.650685362
5661;8;24;21;0;-0.650685362;-0.650685362
5662;8;24;22;0;-0.650685362;-0.650685362
5663;8;24;23;0;-0.650685362;-0.650685362
5664;8;25;0;0;-0.650685362;-0.650685362
5665;8;25;1;0;-0.650685362;-0.650685362
