id_subsistema;nom_subsistema;din_instante;val_cmo
NE;NORDESTE;2023-01-02 13:00:00;0.0
N;NORTE;2023-01-02 13:00:00;0.0
SE;SUDESTE;2023-01-02 13:00:00;0.0
S;SUL;2023-01-02 13:00:00;0.0
NE;NORDESTE;2023-01-02 13:30:00;0.0
N;NORTE;2023-01-02 13:30:00;0.0
SE;SUDESTE;2023-01-02 13:30:00;0.0
S;SUL;2023-01-02 13:30:00;0.0
NE;NORDESTE;2023-01-02 14:00:00;0.0
N;NORTE;2023-01-02 14:00:00;0.0
SE;SUDESTE;2023-01-02 14:00:00;0.0
S;SUL;2023-01-02 14:00:00;0.0
NE;NORDESTE;2023-01-02 14:30:00;0.0
N;NORTE;2023-01-02 14:30:00;0.0
SE;SUDESTE;2023-01-02 14:30:00;0.0
S;SUL;2023-01-02 14:30:00;0.0
NE;NORDESTE;2023-01-02 15:00:00;0.0
N;NORTE;2023-01-02 15:00:00;0.0
SE;SUDESTE;2023-01-02 15:00:00;0.0
S;SUL;2023-01-02 15:00:00;0.0
NE;NORDESTE;2023-01-02 15:30:00;0.0
N;NORTE;2023-01-02 15:30:00;0.0
SE;SUDESTE;2023-01-02 15:30:00;0.0
S;SUL;2023-01-02 15:30:00;0.0
NE;NORDESTE;2023-01-02 16:00:00;0.0
N;NORTE;2023-01-02 16:00:00;0.0
SE;SUDESTE;2023-01-02 16:00:00;0.0
S;SUL;2023-01-02 16:00:00;0.0
NE;NORDESTE;2023-01-02 16:30:00;0.0
N;NORTE;2023-01-02 16:30:00;0.0
SE;SUDESTE;2023-01-02 16:30:00;0.0
S;SUL;2023-01-02 16:30:00;0.0
NE;NORDESTE;2023-01-02 17:00:00;0.0
N;NORTE;2023-01-02 17:00:00;0.0
SE;SUDESTE;2023-01-02 17:00:00;0.0
S;SUL;2023-01-02 17:00:00;0.0
NE;NORDESTE;2023-01-02 17:30:00;0.0
N;NORTE;2023-01-02 17:30:00;0.0
SE;SUDESTE;2023-01-02 17:30:00;0.0
S;SUL;2023-01-02 17:30:00;0.0
NE;NORDESTE;2023-01-02 18:00:00;0.0
N;NORTE;2023-01-02 18:00:00;0.0
SE;SUDESTE;2023-01-02 18:00:00;0.0
S;SUL;2023-01-02 18:00:00;0.0
NE;NORDESTE;2023-01-02 18:30:00;0.0
N;NORTE;2023-01-02 18:30:00;0.0
SE;SUDESTE;2023-01-02 18:30:00;0.0
S;SUL;2023-01-02 18:30:00;0.0
NE;NORDESTE;2023-01-02 19:00:00;0.0
N;NORTE;2023-01-02 19:00:00;0.0
SE;SUDESTE;2023-01-02 19:00:00;0.0
S;SUL;2023-01-02 19:00:00;0.0
NE;NORDESTE;2023-01-02 19:30:00;0.0
N;NORTE;2023-01-02 19:30:00;0.0
SE;SUDESTE;2023-01-02 19:30:00;0.0
S;SUL;2023-01-02 19:30:00;0.0
NE;NORDESTE;2023-01-02 20:00:00;0.0
N;NORTE;2023-01-02 20:00:00;0.0
SE;SUDESTE;2023-01-02 20:00:00;0.0
S;SUL;2023-01-02 20:00:00;0.0
NE;NORDESTE;2023-01-02 20:30:00;0.0
N;NORTE;2023-01-02 20:30:00;0.0
SE;SUDESTE;2023-01-02 20:30:00;0.0
S;SUL;2023-01-02 20:30:00;0.0
NE;NORDESTE;2023-01-02 21:00:00;0.0
N;NORTE;2023-01-02 21:00:00;0.0
SE;SUDESTE;2023-01-02 21:00:00;0.0
S;SUL;2023-01-02 21:00:00;0.0
NE;NORDESTE;2023-01-02 21:30:00;0.0
