"MES_REFERENCIA";"SUBMERCADO";"PERIODO_COMERCIALIZACAO";"DIA";"HORA";"PLD_HORA"
"202301";SUL;69;"03";"20";69.04
"202301";NORDESTE;70;"03";"21";69.04
"202301";NORTE;70;"03";"21";69.04
"202301";SUDESTE;70;"03";"21";69.04
"202301";SUL;70;"03";"21";69.04
"202301";NORDESTE;71;"03";"22";69.04
"202301";NORTE;71;"03";"22";69.04
"202301";SUDESTE;71;"03";"22";69.04
"202301";SUL;71;"03";"22";69.04
"202301";NORDESTE;72;"03";"23";69.04
"202301";NORTE;72;"03";"23";69.04
"202301";SUDESTE;72;"03";"23";69.04
"202301";SUL;72;"03";"23";69.04
"202301";NORDESTE;73;"04";"00";69.04
"202301";NORTE;73;"04";"00";69.04
"202301";SUDESTE;73;"04";"00";69.04
"202301";SUL;73;"04";"00";69.04
"202301";NORDESTE;74;"04";"01";69.04
"202301";NORTE;74;"04";"01";69.04
"202301";SUDESTE;74;"04";"01";69.04
"202301";SUL;74;"04";"01";69.04
"202301";NORDESTE;75;"04";"02";69.04
"202301";NORTE;75;"04";"02";69.04
"202301";SUDESTE;75;"04";"02";69.04
"202301";SUL;75;"04";"02";69.04
"202301";NORDESTE;76;"04";"03";69.04
"202301";NORTE;76;"04";"03";69.04
"202301";SUDESTE;76;"04";"03";69.04
"202301";SUL;76;"04";"03";69.04
"202301";NORDESTE;77;"04";"04";69.04
"202301";NORTE;77;"04";"04";69.04
"202301";SUDESTE;77;"04";"04";69.04
"202301";SUL;77;"04";"04";69.04
"202301";NORDESTE;78;"04";"05";69.04
"202301";NORTE;78;"04";"05";69.04
"202301";SUDESTE;78;"04";"05";69.04
"202301";SUL;78;"04";"05";69.04
"202301";NORDESTE;79;"04";"06";69.04
"202301";NORTE;79;"04";"06";69.04
"202301";SUDESTE;79;"04";"06";69.04
"202301";SUL;79;"04";"06";69.04
"202301";NORDESTE;80;"04";"07";69.04
"202301";NORTE;80;"04";"07";69.04
"202301";SUDESTE;80;"04";"07";69.04
"202301";SUL;80;"04";"07";69.04
"202301";NORDESTE;81;"04";"08";69.04
"202301";NORTE;81;"04";"08";69.04
"202301";SUDESTE;81;"04";"08";69.04
"202301";SUL;81;"04";"08";69.04
"202301";NORDESTE;82;"04";"09";69.04
"202301";NORTE;82;"04";"09";69.04
"202301";SUDESTE;82;"04";"09";69.04
"202301";SUL;82;"04";"09";69.04
"202301";NORDESTE;83;"04";"10";69.04
"202301";NORTE;83;"04";"10";69.04
"202301";SUDESTE;83;"04";"10";69.04
"202301";SUL;83;"04";"10";69.04
"202301";NORDESTE;84;"04";"11";69.04
"202301";NORTE;84;"04";"11";69.04
"202301";SUDESTE;84;"04";"11";69.04
"202301";SUL;84;"04";"11";69.04
"202301";NORDESTE;85;"04";"12";69.04
"202301";NORTE;85;"04";"12";69.04
"202301";SUDESTE;85;"04";"12";69.04
"202301";SUL;85;"04";"12";69.04
"202301";NORDESTE;86;"04";"13";69.04
"202301";NORTE;86;"04";"13";69.04
"202301";SUDESTE;86;"04";"13";69.04
"202301";SUL;86;"04";"13";69.04
"202301";NORDESTE;87;"04";"14";69.04
"202301";NORTE;87;"04";"14";69.04
"202301";SUDESTE;87;"04";"14";69.04
"202301";SUL;87;"04";"14";69.04
"202301";NORDESTE;88;"04";"15";69.04
"202301";NORTE;88;"04";"15";69.04
"202301";SUDESTE;88;"04";"15";69.04
"202301";SUL;88;"04";"15";69.04
"202301";NORDESTE;89;"04";"16";69.04
"202301";NORTE;89;"04";"16";69.04
"202301";SUDESTE;89;"04";"16";69.04
"202301";SUL;89;"04";"16";69.04
"202301";NORDESTE;90;"04";"17";69.04
"202301";NORTE;90;"04";"17";69.04
"202301";SUDESTE;90;"04";"17";69.04
"202301";SUL;90;"04";"17";69.04
"202301";NORDESTE;91;"04";"18";69.04
"202301";NORTE;91;"04";"18";69.04
"202301";SUDESTE;91;"04";"18";69.04
"202301";SUL;91;"04";"18";69.04
"202301";NORDESTE;92;"04";"19";69.04
"202301";NORTE;92;"04";"19";69.04
"202301";SUDESTE;92;"04";"19";69.04
"202301";SUL;92;"04";"19";69.04
"202301";NORDESTE;93;"04";"20";69.04
"202301";NORTE;93;"04";"20";69.04
"202301";SUDESTE;93;"04";"20";69.04
"202301";SUL;93;"04";"20";69.04
"202301";NORDESTE;94;"04";"21";69.04
"202301";NORTE;94;"04";"21";69.04
"202301";SUDESTE;94;"04";"21";69.04
"202301";SUL;94;"04";"21";69.04
"202301";NORDESTE;95;"04";"22";69.04
